景点名称	频数	景点名称	频数	共现频数	MAXC	MINC	景点名称	景点名称	共现频数	MAXC	MINC
国子监	369	八达岭	702	17	0.046070461	0.024216524	Guo Zi Jian The Imperial College	Badaling National Forest Park	17	0.046070461	0.024216524
国子监	369	清华大学	532	15	0.040650407	0.028195489	Guo Zi Jian The Imperial College	Tsinghua University	15	0.040650407	0.028195489
国子监	369	毛主席纪念堂	416	14	0.037940379	0.033653846	Guo Zi Jian The Imperial College	Chairman Mao Memorial Hall Maozhuxi Jiniantang	14	0.037940379	0.033653846
国子监	369	人民大会堂	423	12	0.032520325	0.028368794	Guo Zi Jian The Imperial College	Great Hall of the People Renmin Dahuitang	12	0.032520325	0.028368794
国子监	369	人民英雄纪念碑	412	12	0.032520325	0.029126214	Guo Zi Jian The Imperial College	Monument of the People s Heroes	12	0.032520325	0.029126214
国家博物馆	271	天安门广场	1345	263	0.970479705	0.195539033	National Museum Of China	Tiananmen Square Tiananmen Guangchang	263	0.970479705	0.195539033
国家博物馆	271	长安街	1388	261	0.963099631	0.188040346	National Museum Of China	Chang an Street	261	0.963099631	0.188040346
国家博物馆	271	人民大会堂	423	222	0.819188192	0.524822695	National Museum Of China	Great Hall of the People Renmin Dahuitang	222	0.819188192	0.524822695
国家博物馆	271	天安门	896	161	0.594095941	0.1796875	National Museum Of China	Gate of Heavenly Peace Tian an Men	161	0.594095941	0.1796875
国家博物馆	271	故宫	1155	143	0.527675277	0.123809524	National Museum Of China	The Palace Museum	143	0.527675277	0.123809524
国家博物馆	271	人民英雄纪念碑	412	127	0.468634686	0.308252427	National Museum Of China	Monument of the People s Heroes	127	0.468634686	0.308252427
国家博物馆	271	毛主席纪念堂	416	125	0.461254613	0.300480769	National Museum Of China	Chairman Mao Memorial Hall Maozhuxi Jiniantang	125	0.461254613	0.300480769
国家博物馆	271	天坛	1115	122	0.450184502	0.10941704	National Museum Of China	Temple of Heaven Tiantan Park	122	0.450184502	0.10941704
国家博物馆	271	正阳门	502	92	0.339483395	0.183266932	National Museum Of China	Qianmen	92	0.339483395	0.183266932
国家博物馆	271	商业街	743	88	0.324723247	0.118438762	National Museum Of China	Commercial Street	88	0.324723247	0.118438762
国家博物馆	271	箭楼	512	86	0.317343173	0.16796875	National Museum Of China	Jianlou	86	0.317343173	0.16796875
国家博物馆	271	王府井	897	78	0.287822878	0.086956522	National Museum Of China	Wangfujing Main Streeet	78	0.287822878	0.086956522
国家博物馆	271	大栅栏	550	72	0.265682657	0.130909091	National Museum Of China	Dashilan	72	0.265682657	0.130909091
国家博物馆	271	王府井大街	728	66	0.243542435	0.090659341	National Museum Of China	Wangfujing Street	66	0.243542435	0.090659341
国家博物馆	271	王府井商业街	644	62	0.228782288	0.096273292	National Museum Of China	Wangfujing Commercial Street	62	0.228782288	0.096273292
国家博物馆	271	祈年殿	555	53	0.195571956	0.095495495	National Museum Of China	Hall of Prayer for Good Harvest	53	0.195571956	0.095495495
国家博物馆	271	皇穹宇	550	53	0.195571956	0.096363636	National Museum Of China	Imperial Vault of Heaven	53	0.195571956	0.096363636
国家博物馆	271	景山公园	408	46	0.169741697	0.112745098	National Museum Of China	Jingshan Park Jingshan Gongyuan	46	0.169741697	0.112745098
国家博物馆	271	什刹海	863	41	0.151291513	0.047508691	National Museum Of China	Shichahai Scenic Resort	41	0.151291513	0.047508691
国家博物馆	271	后海	809	38	0.140221402	0.04697157	National Museum Of China	Back Lakes Hou Hai	38	0.140221402	0.04697157
国家博物馆	271	北海公园	533	35	0.129151292	0.065666041	National Museum Of China	Beihai Park Beihai Gongyuan	35	0.129151292	0.065666041
国家博物馆	271	南锣鼓巷	867	34	0.125461255	0.039215686	National Museum Of China	Nanluoguxiang	34	0.125461255	0.039215686
国家博物馆	271	文津街	482	33	0.121771218	0.06846473	National Museum Of China	Wenjin Street	33	0.121771218	0.06846473
国家博物馆	271	北京大学	1023	31	0.114391144	0.03030303	National Museum Of China	Peking University Beijing Da Xue	31	0.114391144	0.03030303
国家博物馆	271	前海	598	30	0.110701107	0.050167224	National Museum Of China	Qainhai Lake	30	0.110701107	0.050167224
国家博物馆	271	西海	569	28	0.103321033	0.049209139	National Museum Of China	Beijing West Lakes Xi Hai	28	0.103321033	0.049209139
国家博物馆	271	恭王府	555	21	0.077490775	0.037837838	National Museum Of China	Gong Wang Fu	21	0.077490775	0.037837838
国家博物馆	271	烟袋斜街	433	20	0.073800738	0.046189376	National Museum Of China	Yandai Xie Street	20	0.073800738	0.046189376
国家博物馆	271	雍和宫	530	19	0.070110701	0.035849057	National Museum Of China	Lama Temple Yonghegong	19	0.070110701	0.035849057
国家博物馆	271	鸦儿胡同	407	19	0.070110701	0.046683047	National Museum Of China	Ya er Hutong	19	0.070110701	0.046683047
国家博物馆	271	鸟巢	787	17	0.062730627	0.021601017	National Museum Of China	Niaochao National Stadium	17	0.062730627	0.021601017
国家博物馆	271	颐和园	926	15	0.055350554	0.016198704	National Museum Of China	Summer Palace Yiheyuan	15	0.055350554	0.016198704
国家博物馆	271	奥林匹克公园	745	14	0.051660517	0.018791946	National Museum Of China	Olympic Park	14	0.051660517	0.018791946
国家博物馆	271	水立方	652	11	0.040590406	0.016871166	National Museum Of China	Water Cube	11	0.040590406	0.016871166
簋街	260	雍和宫	530	106	0.407692308	0.2	Ghost Street Gui Jie	Lama Temple Yonghegong	106	0.407692308	0.2
簋街	260	什刹海	863	86	0.330769231	0.099652375	Ghost Street Gui Jie	Shichahai Scenic Resort	86	0.330769231	0.099652375
簋街	260	南锣鼓巷	867	84	0.323076923	0.096885813	Ghost Street Gui Jie	Nanluoguxiang	84	0.323076923	0.096885813
簋街	260	国子监	369	80	0.307692308	0.216802168	Ghost Street Gui Jie	Guo Zi Jian The Imperial College	80	0.307692308	0.216802168
簋街	260	安定门	382	72	0.276923077	0.188481675	Ghost Street Gui Jie	Ding anmen	72	0.276923077	0.188481675
簋街	260	后海	809	72	0.276923077	0.088998764	Ghost Street Gui Jie	Back Lakes Hou Hai	72	0.276923077	0.088998764
簋街	260	天坛	1115	62	0.238461538	0.055605381	Ghost Street Gui Jie	Temple of Heaven Tiantan Park	62	0.238461538	0.055605381
簋街	260	前海	598	57	0.219230769	0.095317726	Ghost Street Gui Jie	Qainhai Lake	57	0.219230769	0.095317726
簋街	260	西海	569	55	0.211538462	0.096660808	Ghost Street Gui Jie	Beijing West Lakes Xi Hai	55	0.211538462	0.096660808
簋街	260	烟袋斜街	433	55	0.211538462	0.127020785	Ghost Street Gui Jie	Yandai Xie Street	55	0.211538462	0.127020785
簋街	260	故宫	1155	53	0.203846154	0.045887446	Ghost Street Gui Jie	The Palace Museum	53	0.203846154	0.045887446
簋街	260	鸟巢	787	53	0.203846154	0.067344346	Ghost Street Gui Jie	Niaochao National Stadium	53	0.203846154	0.067344346
簋街	260	恭王府	555	53	0.203846154	0.095495495	Ghost Street Gui Jie	Gong Wang Fu	53	0.203846154	0.095495495
簋街	260	北京大学	1023	51	0.196153846	0.049853372	Ghost Street Gui Jie	Peking University Beijing Da Xue	51	0.196153846	0.049853372
簋街	260	长安街	1388	51	0.196153846	0.036743516	Ghost Street Gui Jie	Chang an Street	51	0.196153846	0.036743516
簋街	260	鸦儿胡同	407	51	0.196153846	0.125307125	Ghost Street Gui Jie	Ya er Hutong	51	0.196153846	0.125307125
簋街	260	奥林匹克公园	745	47	0.180769231	0.063087248	Ghost Street Gui Jie	Olympic Park	47	0.180769231	0.063087248
簋街	260	颐和园	926	45	0.173076923	0.048596112	Ghost Street Gui Jie	Summer Palace Yiheyuan	45	0.173076923	0.048596112
簋街	260	水立方	652	45	0.173076923	0.069018405	Ghost Street Gui Jie	Water Cube	45	0.173076923	0.069018405
簋街	260	天安门广场	1345	43	0.165384615	0.03197026	Ghost Street Gui Jie	Tiananmen Square Tiananmen Guangchang	43	0.165384615	0.03197026
簋街	260	北海公园	533	38	0.146153846	0.071294559	Ghost Street Gui Jie	Beihai Park Beihai Gongyuan	38	0.146153846	0.071294559
簋街	260	王府井	897	36	0.138461538	0.040133779	Ghost Street Gui Jie	Wangfujing Main Streeet	36	0.138461538	0.040133779
簋街	260	天安门	896	33	0.126923077	0.036830357	Ghost Street Gui Jie	Gate of Heavenly Peace Tian an Men	33	0.126923077	0.036830357
簋街	260	祈年殿	555	32	0.123076923	0.057657658	Ghost Street Gui Jie	Hall of Prayer for Good Harvest	32	0.123076923	0.057657658
簋街	260	圆明园	743	32	0.123076923	0.043068641	Ghost Street Gui Jie	Old Summer Palace Yuanmingyuan	32	0.123076923	0.043068641
簋街	260	文津街	482	32	0.123076923	0.066390041	Ghost Street Gui Jie	Wenjin Street	32	0.123076923	0.066390041
簋街	260	皇穹宇	550	32	0.123076923	0.058181818	Ghost Street Gui Jie	Imperial Vault of Heaven	32	0.123076923	0.058181818
簋街	260	八达岭	702	30	0.115384615	0.042735043	Ghost Street Gui Jie	Badaling National Forest Park	30	0.115384615	0.042735043
簋街	260	王府井商业街	644	30	0.115384615	0.046583851	Ghost Street Gui Jie	Wangfujing Commercial Street	30	0.115384615	0.046583851
簋街	260	大学	599	27	0.103846154	0.045075125	Ghost Street Gui Jie	University	27	0.103846154	0.045075125
簋街	260	清华大学	532	26	0.1	0.04887218	Ghost Street Gui Jie	Tsinghua University	26	0.1	0.04887218
簋街	260	王府井大街	728	24	0.092307692	0.032967033	Ghost Street Gui Jie	Wangfujing Street	24	0.092307692	0.032967033
簋街	260	商业街	743	24	0.092307692	0.03230148	Ghost Street Gui Jie	Commercial Street	24	0.092307692	0.03230148
簋街	260	景山公园	408	24	0.092307692	0.058823529	Ghost Street Gui Jie	Jingshan Park Jingshan Gongyuan	24	0.092307692	0.058823529
簋街	260	大栅栏	550	23	0.088461538	0.041818182	Ghost Street Gui Jie	Dashilan	23	0.088461538	0.041818182
簋街	260	箭楼	512	19	0.073076923	0.037109375	Ghost Street Gui Jie	Jianlou	19	0.073076923	0.037109375
簋街	260	正阳门	502	18	0.069230769	0.035856574	Ghost Street Gui Jie	Qianmen	18	0.069230769	0.035856574
簋街	260	人民大会堂	423	12	0.046153846	0.028368794	Ghost Street Gui Jie	Great Hall of the People Renmin Dahuitang	12	0.046153846	0.028368794
簋街	260	人民英雄纪念碑	412	11	0.042307692	0.026699029	Ghost Street Gui Jie	Monument of the People s Heroes	11	0.042307692	0.026699029
簋街	260	毛主席纪念堂	416	10	0.038461538	0.024038462	Ghost Street Gui Jie	Chairman Mao Memorial Hall Maozhuxi Jiniantang	10	0.038461538	0.024038462
三里屯	236	颐和园	926	49	0.207627119	0.052915767	Sanlitun Bar Street	Summer Palace Yiheyuan	49	0.207627119	0.052915767
三里屯	236	天坛	1115	47	0.199152542	0.042152466	Sanlitun Bar Street	Temple of Heaven Tiantan Park	47	0.199152542	0.042152466
三里屯	236	北京大学	1023	47	0.199152542	0.045943304	Sanlitun Bar Street	Peking University Beijing Da Xue	47	0.199152542	0.045943304
三里屯	236	南锣鼓巷	867	47	0.199152542	0.054209919	Sanlitun Bar Street	Nanluoguxiang	47	0.199152542	0.054209919
三里屯	236	长安街	1388	45	0.190677966	0.032420749	Sanlitun Bar Street	Chang an Street	45	0.190677966	0.032420749
三里屯	236	王府井	897	43	0.18220339	0.04793757	Sanlitun Bar Street	Wangfujing Main Streeet	43	0.18220339	0.04793757
三里屯	236	什刹海	863	43	0.18220339	0.049826188	Sanlitun Bar Street	Shichahai Scenic Resort	43	0.18220339	0.049826188
三里屯	236	故宫	1155	42	0.177966102	0.036363636	Sanlitun Bar Street	The Palace Museum	42	0.177966102	0.036363636
三里屯	236	后海	809	42	0.177966102	0.051915946	Sanlitun Bar Street	Back Lakes Hou Hai	42	0.177966102	0.051915946
三里屯	236	天安门广场	1345	41	0.173728814	0.030483271	Sanlitun Bar Street	Tiananmen Square Tiananmen Guangchang	41	0.173728814	0.030483271
三里屯	236	雍和宫	530	38	0.161016949	0.071698113	Sanlitun Bar Street	Lama Temple Yonghegong	38	0.161016949	0.071698113
三里屯	236	圆明园	743	38	0.161016949	0.051144011	Sanlitun Bar Street	Old Summer Palace Yuanmingyuan	38	0.161016949	0.051144011
三里屯	236	八达岭	702	33	0.139830508	0.047008547	Sanlitun Bar Street	Badaling National Forest Park	33	0.139830508	0.047008547
三里屯	236	天安门	896	31	0.131355932	0.034598214	Sanlitun Bar Street	Gate of Heavenly Peace Tian an Men	31	0.131355932	0.034598214
三里屯	236	簋街	260	31	0.131355932	0.119230769	Sanlitun Bar Street	Ghost Street Gui Jie	31	0.131355932	0.119230769
三里屯	236	前海	598	30	0.127118644	0.050167224	Sanlitun Bar Street	Qainhai Lake	30	0.127118644	0.050167224
三里屯	236	王府井大街	728	30	0.127118644	0.041208791	Sanlitun Bar Street	Wangfujing Street	30	0.127118644	0.041208791
三里屯	236	西海	569	29	0.122881356	0.050966608	Sanlitun Bar Street	Beijing West Lakes Xi Hai	29	0.122881356	0.050966608
三里屯	236	大学	599	27	0.11440678	0.045075125	Sanlitun Bar Street	University	27	0.11440678	0.045075125
三里屯	236	烟袋斜街	433	27	0.11440678	0.062355658	Sanlitun Bar Street	Yandai Xie Street	27	0.11440678	0.062355658
三里屯	236	鸦儿胡同	407	27	0.11440678	0.066339066	Sanlitun Bar Street	Ya er Hutong	27	0.11440678	0.066339066
三里屯	236	清华大学	532	27	0.11440678	0.05075188	Sanlitun Bar Street	Tsinghua University	27	0.11440678	0.05075188
三里屯	236	恭王府	555	26	0.110169492	0.046846847	Sanlitun Bar Street	Gong Wang Fu	26	0.110169492	0.046846847
三里屯	236	祈年殿	555	24	0.101694915	0.043243243	Sanlitun Bar Street	Hall of Prayer for Good Harvest	24	0.101694915	0.043243243
三里屯	236	皇穹宇	550	24	0.101694915	0.043636364	Sanlitun Bar Street	Imperial Vault of Heaven	24	0.101694915	0.043636364
三里屯	236	商业街	743	24	0.101694915	0.03230148	Sanlitun Bar Street	Commercial Street	24	0.101694915	0.03230148
三里屯	236	王府井商业街	644	23	0.097457627	0.035714286	Sanlitun Bar Street	Wangfujing Commercial Street	23	0.097457627	0.035714286
三里屯	236	国子监	369	21	0.088983051	0.056910569	Sanlitun Bar Street	Guo Zi Jian The Imperial College	21	0.088983051	0.056910569
三里屯	236	鸟巢	787	21	0.088983051	0.026683609	Sanlitun Bar Street	Niaochao National Stadium	21	0.088983051	0.026683609
三里屯	236	大栅栏	550	20	0.084745763	0.036363636	Sanlitun Bar Street	Dashilan	20	0.084745763	0.036363636
三里屯	236	奥林匹克公园	745	20	0.084745763	0.026845638	Sanlitun Bar Street	Olympic Park	20	0.084745763	0.026845638
三里屯	236	文津街	482	19	0.080508475	0.039419087	Sanlitun Bar Street	Wenjin Street	19	0.080508475	0.039419087
三里屯	236	安定门	382	18	0.076271186	0.047120419	Sanlitun Bar Street	Ding anmen	18	0.076271186	0.047120419
三里屯	236	北海公园	533	18	0.076271186	0.033771107	Sanlitun Bar Street	Beihai Park Beihai Gongyuan	18	0.076271186	0.033771107
三里屯	236	箭楼	512	17	0.072033898	0.033203125	Sanlitun Bar Street	Jianlou	17	0.072033898	0.033203125
三里屯	236	正阳门	502	17	0.072033898	0.033864542	Sanlitun Bar Street	Qianmen	17	0.072033898	0.033864542
三里屯	236	水立方	652	17	0.072033898	0.02607362	Sanlitun Bar Street	Water Cube	17	0.072033898	0.02607362
三里屯	236	景山公园	408	16	0.06779661	0.039215686	Sanlitun Bar Street	Jingshan Park Jingshan Gongyuan	16	0.06779661	0.039215686
三里屯	236	人民大会堂	423	11	0.046610169	0.026004728	Sanlitun Bar Street	Great Hall of the People Renmin Dahuitang	11	0.046610169	0.026004728
三里屯	236	人民英雄纪念碑	412	10	0.042372881	0.024271845	Sanlitun Bar Street	Monument of the People s Heroes	10	0.042372881	0.024271845
中国历史博物馆	228	长安街	1388	228	1	0.16426513	Museum of Chinese History Zhongguo Lishi Bowuguan	Chang an Street	228	1	0.16426513
中国历史博物馆	228	国家博物馆	271	222	0.973684211	0.819188192	Museum of Chinese History Zhongguo Lishi Bowuguan	National Museum Of China	222	0.973684211	0.819188192
中国历史博物馆	228	人民大会堂	423	204	0.894736842	0.482269504	Museum of Chinese History Zhongguo Lishi Bowuguan	Great Hall of the People Renmin Dahuitang	204	0.894736842	0.482269504
中国历史博物馆	228	天安门	896	127	0.557017544	0.141741071	Museum of Chinese History Zhongguo Lishi Bowuguan	Gate of Heavenly Peace Tian an Men	127	0.557017544	0.141741071
中国历史博物馆	228	故宫	1155	118	0.51754386	0.102164502	Museum of Chinese History Zhongguo Lishi Bowuguan	The Palace Museum	118	0.51754386	0.102164502
中国历史博物馆	228	人民英雄纪念碑	412	102	0.447368421	0.247572816	Museum of Chinese History Zhongguo Lishi Bowuguan	Monument of the People s Heroes	102	0.447368421	0.247572816
中国历史博物馆	228	天坛	1115	102	0.447368421	0.091479821	Museum of Chinese History Zhongguo Lishi Bowuguan	Temple of Heaven Tiantan Park	102	0.447368421	0.091479821
中国历史博物馆	228	毛主席纪念堂	416	98	0.429824561	0.235576923	Museum of Chinese History Zhongguo Lishi Bowuguan	Chairman Mao Memorial Hall Maozhuxi Jiniantang	98	0.429824561	0.235576923
中国历史博物馆	228	正阳门	502	76	0.333333333	0.151394422	Museum of Chinese History Zhongguo Lishi Bowuguan	Qianmen	76	0.333333333	0.151394422
中国历史博物馆	228	商业街	743	74	0.324561404	0.099596231	Museum of Chinese History Zhongguo Lishi Bowuguan	Commercial Street	74	0.324561404	0.099596231
中国历史博物馆	228	箭楼	512	72	0.315789474	0.140625	Museum of Chinese History Zhongguo Lishi Bowuguan	Jianlou	72	0.315789474	0.140625
中国历史博物馆	228	王府井	897	68	0.298245614	0.07580825	Museum of Chinese History Zhongguo Lishi Bowuguan	Wangfujing Main Streeet	68	0.298245614	0.07580825
中国历史博物馆	228	大栅栏	550	61	0.26754386	0.110909091	Museum of Chinese History Zhongguo Lishi Bowuguan	Dashilan	61	0.26754386	0.110909091
中国历史博物馆	228	王府井大街	728	59	0.25877193	0.081043956	Museum of Chinese History Zhongguo Lishi Bowuguan	Wangfujing Street	59	0.25877193	0.081043956
中国历史博物馆	228	王府井商业街	644	55	0.24122807	0.085403727	Museum of Chinese History Zhongguo Lishi Bowuguan	Wangfujing Commercial Street	55	0.24122807	0.085403727
中国历史博物馆	228	祈年殿	555	44	0.192982456	0.079279279	Museum of Chinese History Zhongguo Lishi Bowuguan	Hall of Prayer for Good Harvest	44	0.192982456	0.079279279
中国历史博物馆	228	皇穹宇	550	43	0.188596491	0.078181818	Museum of Chinese History Zhongguo Lishi Bowuguan	Imperial Vault of Heaven	43	0.188596491	0.078181818
